tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,latitude,longitude
1.41E+18,03/07/2021 12:13,"NissanGTR, FordRaptor, Letsplay",en,9,Retweet Picker,https://retweetpicker.com,RT @gamedropspops: Gran Turismo Sport #NissanGTR GT-R Cup &amp; #FordRaptor F-150 Survival Fun Run https://t.co/nCoFXNOoOl @YouTube #Letsplay #…,06/01/2018 08:30,Streamer Wall,33379,"Want to grow your channel like never before? become a featured streamer at https://t.co/VuqlPcBRxt. 
Going live? tag us and follow us to get a retweet from us. ♥",Worldwide,#Caturday,15:17.7,Canada,-34.9275,138.6
1.41E+18,03/07/2021 12:13,"Caturday, amurleopard",en,46,Twitter for Android,http://twitter.com/download/android,"RT @TrophyXpose: Happy #Caturday! 
A rare #amurleopard filmed in the wild. The Amur leopard are found in the Russian Far East &amp; northeast C…",27/02/2012 19:13,NCSmallTownOpenMind,121,"Environment, Animal & Human Rights, Freedom for all, Vote Green & Blue, do your part for the environment and all who depend on it. @POTUS & @SCOTUS watchdog.",North Carolina,#Caturday,15:17.7,Canada,-38.3403,143.5847
1.41E+18,03/07/2021 12:13,"Caturday, gamedev, indiedev, nekoborne",en,0,Twitter Web App,https://mobile.twitter.com,"Happy #Caturday, #gamedev and #indiedev folks!

It's a rainy day here, and #nekoborne Shadow is hanging about! 🐱💑… https://t.co/NJpkUkhJ5h",26/09/2019 07:56,Cowardyne Systems | nekoborne,2807,"Fine Purveyors of #Nekoborne 🐈 & #DiceSandbox 🎲.  #IndieDev, arcane gamers & nerds.

🗨 Discord: https://t.co/tSLj1u1ON8
☕ Buy Us A Coffee: https://t.co/Havx41PxPL","London, UK",#Caturday,15:17.7,Canada,-33.7036,150.55
1.41E+18,03/07/2021 12:13,Caturday,es,1,Twitter for iPhone,http://twitter.com/download/iphone,RT @HarrisonSmith85: Rescue #Caturday https://t.co/3VsB37EqrL,22/07/2011 22:18,JenniferDancingBear,4382,"I love being outside and named my VW Beetlejuice! I highly enjoy Glamping, music festivals & sharing my daily life on our small farm ~Be ready to Blaze, often~","Near Lansing, Mi",#Caturday,15:17.7,Canada,-34.1889,142.1583
1.41E+18,03/07/2021 12:13,Caturday,en,17,Twitter for iPhone,http://twitter.com/download/iphone,"RT @peeweeherman: Happy #Caturday! mew mew mew

[unknown source] https://t.co/EBsL3Wu02j",17/05/2009 12:37,c 🍑 m i l l e,419,mommy issues 💀 || i’m angry every day of my life,"Antipolo City, Calabarzon",#Caturday,15:17.7,Canada,-34.3,148.3
1.41E+18,03/07/2021 12:13,Caturday,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Bath time I guess #Caturday 🐱 https://t.co/kO5VvtX7vk,27/12/2011 22:19,anne,1229,"✨🪐✨space, ariana grande, tøp, batman",tøp,#Caturday,15:17.7,Canada,-31.55,115.634
1.41E+18,03/07/2021 12:13,Caturday,en,0,Twitter Web App,https://mobile.twitter.com,"@CFinNYC Glad to be an inside cat on this rainy #Caturday, Ellie?",04/06/2010 13:51,Blixy Scrumpfer,458,"But for all voice in that serene hour, I hear an owl hoot.  How glad I am to hear him rather than the most eloquent man of the age.  Thoreau",,#Caturday,15:17.7,Canada,-32.6125,149.5872
1.41E+18,03/07/2021 12:12,Caturday,en,1251,Twitter for Android,http://twitter.com/download/android,"RT @Number10cat: Happy #Caturday
https://t.co/QMQF9j3Yn5",02/06/2009 21:21,G P,727,"Mange de l'informatique, fan de musique francophone et perd beaucoup de temps sur les internets. Papa de 3 dont des jumeaux. A aussi une tête de cochon cerné",Montréal,#Caturday,15:17.7,Canada,-32.6125,149.5872
1.41E+18,03/07/2021 12:12,"Caturday, ambassacats, Hedgewatch",en,2,Twitter Web App,https://mobile.twitter.com,"RT @aristo_brats: Happy #Caturday @TreasuryMog #ambassacats and humans 😻😻
#Hedgewatch GOB subgroup 🐾🐾 https://t.co/9UVIB8mYFe",09/06/2021 21:33,Jeremiah McCarthy,151,"Retired, USMC Korea, 90 years https://t.co/KarfYvi0L7 country, flag, wife, kid, home,",NY,#Caturday,15:17.7,Canada,-27.0667,152.967
1.41E+18,03/07/2021 12:12,Down,en,4,Twitter for iPhone,http://twitter.com/download/iphone,"RT @lorraineelizab6: Beautiful Mourne Mountains, Co #Down. Mournes are made up of 12 mountains with 15 peaks &amp; include the famous Mourne wa…",05/01/2014 15:01,hanna christine,6012,,,#Caturday,15:17.7,Canada,-31.9559,115.8606
1.41E+18,03/07/2021 12:12,Caturday,en,263,Twitter for Android,http://twitter.com/download/android,"RT @buitengebieden_: Nathan and Winnie ignore their human so they can swim together for the first time.. 

#Caturday https://t.co/6pBxVNoyX3",26/04/2018 21:43,PoliBard,5725,Always wait. Never hold back.,Serenity Base 🇦🇺 ,#Caturday,15:17.7,Canada,-38.189,145.092
1.41E+18,03/07/2021 12:12,Caturday,und,0,Twitter for Android,http://twitter.com/download/android,Its #Caturday https://t.co/0tWsVNlvVX,19/11/2008 15:06,Melonie Sibbitt🇨🇦,1851,"kind of sweet,kind of spicy,kind of bitchy
💚💙💛💜animals🐈🐾🐇,equality💏,justice🗽,the environment🌎, democracy🌊🌊 No Lists🚫","Ontario, Canada",#Caturday,15:17.7,Canada,-38.189,145.092
1.41E+18,03/07/2021 12:12,"caturday, cats, CatsOfTwitter",en,33,Twitter for Android,http://twitter.com/download/android,RT @siriusanimalre1: Dixie 💙  Available for  adoption !  😊🐾🤞#caturday #cats #CatsOfTwitter https://t.co/pr03ANVfMZ,24/03/2018 22:04,John David Alan Daffern and Davey d...all grown up,4157,"I'm Dad to three adopted sons,1 human (JACK ) guitarist , and Davey d the kitten (cat and puppy advocate ) & Duey Tuxedo my missing cat. Laird Largby Estate","Nottingham, England",#Caturday,15:17.7,Canada,-33.28,115.726
1.41E+18,03/07/2021 12:12,caturday,en,18,Twitter for iPhone,http://twitter.com/download/iphone,"RT @LandofLoreFilms: Some beautiful #caturday animation from Lotte Reiniger, courtesy @FolkloreFilmFes. Her exploration of the universe of…",04/04/2014 16:47,momo,38,"""Books are the mirrors of the soul.""   ""Writing is a divine art, and the more I write and read the more I love it.""  ~ Virginia Woolf~",,#Caturday,15:17.7,Canada,-35.2931,149.1269
1.41E+18,03/07/2021 12:12,Caturday,en,5,Twitter for Android,http://twitter.com/download/android,"RT @KristyGlas: Happy #Caturday everyone 😊🐱

I'm giving away 1 edition of Miaw! (0.06 ETH)
https://t.co/m58KmtG4Sl
A bundle of joy 💜

Parti…",15/10/2015 23:06,Kristy Glas 🎨 🌌 💯🐱💜,6753,"I paint colorful fantasy worlds & lots of cats 💜
https://t.co/LeKlG2vaao |
https://t.co/xf0noIs1vq |
https://t.co/8kDYVSc4WM |
KO, MP, FD, ArtBlocks, Async",,#Caturday,15:17.7,Canada,-32.715,151.5317
1.41E+18,03/07/2021 12:12,"Caturday, CatsofTwittter",en,0,Twitter for iPad,http://twitter.com/#!/download/ipad,Relax #Caturday #CatsofTwittter https://t.co/AcixGDfsfY,05/01/2018 14:46,cinzia 🥀,165,La prova più evidente che esistono altre forme di vita intelligenti nell'universo è che nessuna di esse ha mai provato a contattarci. Bill Watterson,Milky Way,#Caturday,15:17.7,Canada,-32.2654,150.8885
1.41E+18,03/07/2021 12:12,"Caturday, Hedgewatch",en,5,Twitter for Android,http://twitter.com/download/android,"RT @Hedgewatchers: Happy #Caturday to all #Hedgewatch’ers around the globe! 😺🐾🌳🌍 

Today we are pleased to welcome Lyca to the team. Her si…",08/09/2011 08:17,lisa kate clayton #AngelJess and Snowball,2466,Teacher . Madwoman. Muffin,Lincolnshire,#Caturday,15:17.7,Canada,-31.9,152.45
1.41E+18,03/07/2021 12:12,ukiyoe,en,6,Twitter Web App,https://mobile.twitter.com,"RT @curiousordinary: One of the more unusual cats I've seen in a Japanese #ukiyoe print.
'Birds, Cat and Dog' - Jakuchu, orig. Edo period,…",21/11/2012 10:25,비타민복합체,354,페미니스트,,#Caturday,15:17.7,Canada,-32.1806,152.5117
1.41E+18,03/07/2021 12:12,Caturday,en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Well, that was just rude. #Caturday https://t.co/kYPvEMZgrH",10/05/2021 09:55,Allison,11,98% Introvert. 2% Extrovert. Over the hill going on 10. Housewife. Mother of cats. Homebody. Halfway decent human being.,"North Carolina, USA",#Caturday,15:17.7,Canada,-20.0765,146.2614
1.41E+18,03/07/2021 12:12,ukiyoe,en,6,Twitter Web App,https://mobile.twitter.com,"RT @curiousordinary: One of the more unusual cats I've seen in a Japanese #ukiyoe print.
'Birds, Cat and Dog' - Jakuchu, orig. Edo period,…",18/08/2016 14:50,Folklore Film Fans🕷️,31288,"Celebrating the diverse, magical world of Folklore in Film.

To show support, buy us a coffee !

https://t.co/a1FvxA1zNR

https://t.co/8UuTodHhfs","Sussex, England,United Kingdom",#Caturday,15:17.7,Canada,-27.9667,153.4
1.41E+18,03/07/2021 12:12,Caturday,en,54,Twitter for Android,http://twitter.com/download/android,RT @FriendEden100: *Pure love♥️ #Caturday https://t.co/Bu1LyBywKp,26/09/2011 14:40,ROSE SANTOS,171,"Ser, entre a casualidade do existir e agir.","Brasília, Brasil",#Caturday,15:17.7,Canada,-38.189,145.092
1.41E+18,03/07/2021 12:12,"Caturday, ThePoppets",en,2,Twitter for Android,http://twitter.com/download/android,RT @cherwellcats: Happy #Caturday #ThePoppets Amber and Izzy are very excited that during the Tokyo Olympics we will be raffling off a sign…,06/02/2016 13:58,macheather,3139,"Believe in fairness and equality with health and education as priorities. Love books, music,  animals, especially my wee cat. Okay with humans!","Glasgow, Scotland",#Caturday,15:17.7,Canada,-37.05,143.735
1.41E+18,03/07/2021 12:12,,en,28,Twitter Web App,https://mobile.twitter.com,"RT @shelternews: Poor Roger had been a stray for some time before coming to the shelter.
Unneutered, he’d had a hard time and the 1st photo…",01/09/2012 06:41,PaintNumbers,1420,Tea. British female. Gamer. Books.  #PokemonGO. Fan of #YuGiOh @JeffreyCombs/#Transformers/@wwesheamus/#TheRasmus Willow 🌈OTRB 2020,Who knows?,#Caturday,15:17.7,Canada,-37.4167,144.9833
